"CubeId";"devkum"
"PublishingDate";"2022-11-01 14:30"

"Date";"D0";"D1";"Value"
"1917-05";"M0";"JPY100";
"1917-05";"M0";"AUD1";
"1917-05";"M0";"CNY100";
"1917-05";"M0";"HKD100";
"1917-05";"M0";"KRW100";
"1917-05";"M0";"MYR100";
"1917-05";"M0";"NZD1";
"1917-05";"M0";"SGD1";
"1917-05";"M0";"THB100";
"1917-06";"M0";"EUR1";
"1917-06";"M0";"GBP1";"23.56"
"1917-06";"M0";"DKK100";
"1917-06";"M0";"NOK100";
"1917-06";"M0";"CZK100";
"1917-06";"M0";"HUF100";
"1917-06";"M0";"PLN100";
"1917-06";"M0";"RUB1";
"1917-06";"M0";"SEK100";
"1917-06";"M0";"TRY100";
"1917-06";"M0";"USD1";"4.947"
"1917-06";"M0";"CAD1";
"1917-06";"M0";"ARS1";
"1917-06";"M0";"BRL100";
"1917-06";"M0";"MXN100";
"1917-06";"M0";"ZAR1";
"1917-06";"M0";"JPY100";
"1917-06";"M0";"AUD1";
"1917-06";"M0";"CNY100";
"1917-06";"M0";"HKD100";
"1917-06";"M0";"KRW100";
"1917-06";"M0";"MYR100";
"1917-06";"M0";"NZD1";
"1917-06";"M0";"SGD1";
"1917-06";"M0";"THB100";
"1917-07";"M0";"EUR1";
"1917-07";"M0";"GBP1";"22.067"
"1917-07";"M0";"DKK100";
"1917-07";"M0";"NOK100";
"1917-07";"M0";"CZK100";
"1917-07";"M0";"HUF100";
"1917-07";"M0";"PLN100";
"1917-07";"M0";"RUB1";
"1917-07";"M0";"SEK100";
"1917-07";"M0";"TRY100";
"1917-07";"M0";"USD1";"4.622"
"1917-07";"M0";"CAD1";
"1917-07";"M0";"ARS1";
"1917-07";"M0";"BRL100";
"1917-07";"M0";"MXN100";
"1917-07";"M0";"ZAR1";
"1917-07";"M0";"JPY100";
"1917-07";"M0";"AUD1";
"1917-07";"M0";"CNY100";
"1917-07";"M0";"HKD100";
"1917-07";"M0";"KRW100";
"1917-07";"M0";"MYR100";
"1917-07";"M0";"NZD1";
"1917-07";"M0";"SGD1";
"1917-07";"M0";"THB100";
"1917-08";"M0";"EUR1";
"1917-08";"M0";"GBP1";"21.212"
"1917-08";"M0";"DKK100";
"1917-08";"M0";"NOK100";
"1917-08";"M0";"CZK100";
"1917-08";"M0";"HUF100";
"1917-08";"M0";"PLN100";
"1917-08";"M0";"RUB1";
"1917-08";"M0";"SEK100";
"1917-08";"M0";"TRY100";
"1917-08";"M0";"USD1";"4.452"
"1917-08";"M0";"CAD1";
"1917-08";"M0";"ARS1";
"1917-08";"M0";"BRL100";
"1917-08";"M0";"MXN100";
"1917-08";"M0";"ZAR1";
"1917-08";"M0";"JPY100";
"1917-08";"M0";"AUD1";
"1917-08";"M0";"CNY100";
"1917-08";"M0";"HKD100";
"1917-08";"M0";"KRW100";
"1917-08";"M0";"MYR100";
"1917-08";"M0";"NZD1";
"1917-08";"M0";"SGD1";
"1917-08";"M0";"THB100";
"1917-09";"M0";"EUR1";
"1917-09";"M0";"GBP1";"22.412"
"1917-09";"M0";"DKK100";
"1917-09";"M0";"NOK100";
"1917-09";"M0";"CZK100";
"1917-09";"M0";"HUF100";
"1917-09";"M0";"PLN100";
"1917-09";"M0";"RUB1";
"1917-09";"M0";"SEK100";
"1917-09";"M0";"TRY100";
"1917-09";"M0";"USD1";"4.712"
"1917-09";"M0";"CAD1";
"1917-09";"M0";"ARS1";
"1917-09";"M0";"BRL100";
"1917-09";"M0";"MXN100";
"1917-09";"M0";"ZAR1";
"1917-09";"M0";"JPY100";
"1917-09";"M0";"AUD1";
"1917-09";"M0";"CNY100";
"1917-09";"M0";"HKD100";
"1917-09";"M0";"KRW100";
"1917-09";"M0";"MYR100";
"1917-09";"M0";"NZD1";
"1917-09";"M0";"SGD1";
"1917-09";"M0";"THB100";
"1917-10";"M0";"EUR1";
"1917-10";"M0";"GBP1";"22.07"
"1917-10";"M0";"DKK100";
"1917-10";"M0";"NOK100";
"1917-10";"M0";"CZK100";
"1917-10";"M0";"HUF100";
"1917-10";"M0";"PLN100";
"1917-10";"M0";"RUB1";
"1917-10";"M0";"SEK100";
"1917-10";"M0";"TRY100";
"1917-10";"M0";"USD1";"4.636"
"1917-10";"M0";"CAD1";
"1917-10";"M0";"ARS1";
"1917-10";"M0";"BRL100";
"1917-10";"M0";"MXN100";
"1917-10";"M0";"ZAR1";
"1917-10";"M0";"JPY100";
"1917-10";"M0";"AUD1";
"1917-10";"M0";"CNY100";
"1917-10";"M0";"HKD100";
"1917-10";"M0";"KRW100";
"1917-10";"M0";"MYR100";
"1917-10";"M0";"NZD1";
"1917-10";"M0";"SGD1";
"1917-10";"M0";"THB100";
"1917-11";"M0";"EUR1";
"1917-11";"M0";"GBP1";"20.965"
"1917-11";"M0";"DKK100";
"1917-11";"M0";"NOK100";
"1917-11";"M0";"CZK100";
"1917-11";"M0";"HUF100";
"1917-11";"M0";"PLN100";
"1917-11";"M0";"RUB1";
"1917-11";"M0";"SEK100";
"1917-11";"M0";"TRY100";
"1917-11";"M0";"USD1";"4.402"
"1917-11";"M0";"CAD1";
"1917-11";"M0";"ARS1";
"1917-11";"M0";"BRL100";
"1917-11";"M0";"MXN100";
"1917-11";"M0";"ZAR1";
"1917-11";"M0";"JPY100";
"1917-11";"M0";"AUD1";
"1917-11";"M0";"CNY100";
"1917-11";"M0";"HKD100";
"1917-11";"M0";"KRW100";
"1917-11";"M0";"MYR100";
"1917-11";"M0";"NZD1";
"1917-11";"M0";"SGD1";
"1917-11";"M0";"THB100";
"1917-12";"M0";"EUR1";
"1917-12";"M0";"GBP1";"20.745"
"1917-12";"M0";"DKK100";
"1917-12";"M0";"NOK100";
"1917-12";"M0";"CZK100";
"1917-12";"M0";"HUF100";
"1917-12";"M0";"PLN100";
"1917-12";"M0";"RUB1";
"1917-12";"M0";"SEK100";
"1917-12";"M0";"TRY100";
"1917-12";"M0";"USD1";"4.355"
"1917-12";"M0";"CAD1";
"1917-12";"M0";"ARS1";
"1917-12";"M0";"BRL100";
"1917-12";"M0";"MXN100";
"1917-12";"M0";"ZAR1";
"1917-12";"M0";"JPY100";
"1917-12";"M0";"AUD1";
"1917-12";"M0";"CNY100";
"1917-12";"M0";"HKD100";
"1917-12";"M0";"KRW100";
"1917-12";"M0";"MYR100";
"1917-12";"M0";"NZD1";
"1917-12";"M0";"SGD1";
"1917-12";"M0";"THB100";
"1918-01";"M0";"EUR1";
"1918-01";"M0";"GBP1";"21.18"
"1918-01";"M0";"DKK100";
"1918-01";"M0";"NOK100";
"1918-01";"M0";"CZK100";
"1918-01";"M0";"HUF100";
"1918-01";"M0";"PLN100";
"1918-01";"M0";"RUB1";
"1918-01";"M0";"SEK100";
"1918-01";"M0";"TRY100";
"1918-01";"M0";"USD1";"4.447"
"1918-01";"M0";"CAD1";
"1918-01";"M0";"ARS1";
"1918-01";"M0";"BRL100";
"1918-01";"M0";"MXN100";
"1918-01";"M0";"ZAR1";
"1918-01";"M0";"JPY100";
"1918-01";"M0";"AUD1";
"1918-01";"M0";"CNY100";
"1918-01";"M0";"HKD100";
"1918-01";"M0";"KRW100";
"1918-01";"M0";"MYR100";
"1918-01";"M0";"NZD1";
"1918-01";"M0";"SGD1";
"1918-01";"M0";"THB100";
"1918-02";"M0";"EUR1";
"1918-02";"M0";"GBP1";"21.29"
"1918-02";"M0";"DKK100";
"1918-02";"M0";"NOK100";
"1918-02";"M0";"CZK100";
"1918-02";"M0";"HUF100";
"1918-02";"M0";"PLN100";
"1918-02";"M0";"RUB1";
"1918-02";"M0";"SEK100";
"1918-02";"M0";"TRY100";
"1918-02";"M0";"USD1";"4.469"
"1918-02";"M0";"CAD1";
"1918-02";"M0";"ARS1";
"1918-02";"M0";"BRL100";
"1918-02";"M0";"MXN100";
"1918-02";"M0";"ZAR1";
"1918-02";"M0";"JPY100";
"1918-02";"M0";"AUD1";
"1918-02";"M0";"CNY100";
"1918-02";"M0";"HKD100";
"1918-02";"M0";"KRW100";
"1918-02";"M0";"MYR100";
"1918-02";"M0";"NZD1";
"1918-02";"M0";"SGD1";
"1918-02";"M0";"THB100";
"1918-03";"M0";"EUR1";
"1918-03";"M0";"GBP1";"20.907"
"1918-03";"M0";"DKK100";
"1918-03";"M0";"NOK100";
"1918-03";"M0";"CZK100";
"1918-03";"M0";"HUF100";
"1918-03";"M0";"PLN100";
"1918-03";"M0";"RUB1";
"1918-03";"M0";"SEK100";
"1918-03";"M0";"TRY100";
"1918-03";"M0";"USD1";"4.391"
"1918-03";"M0";"CAD1";
"1918-03";"M0";"ARS1";
"1918-03";"M0";"BRL100";
"1918-03";"M0";"MXN100";
"1918-03";"M0";"ZAR1";
"1918-03";"M0";"JPY100";
"1918-03";"M0";"AUD1";
"1918-03";"M0";"CNY100";
"1918-03";"M0";"HKD100";
"1918-03";"M0";"KRW100";
"1918-03";"M0";"MYR100";
"1918-03";"M0";"NZD1";
"1918-03";"M0";"SGD1";
"1918-03";"M0";"THB100";
"1918-04";"M0";"EUR1";
"1918-04";"M0";"GBP1";"20.167"
"1918-04";"M0";"DKK100";
"1918-04";"M0";"NOK100";
"1918-04";"M0";"CZK100";
"1918-04";"M0";"HUF100";
"1918-04";"M0";"PLN100";
"1918-04";"M0";"RUB1";
"1918-04";"M0";"SEK100";
"1918-04";"M0";"TRY100";
"1918-04";"M0";"USD1";"4.234"
"1918-04";"M0";"CAD1";
"1918-04";"M0";"ARS1";
"1918-04";"M0";"BRL100";
"1918-04";"M0";"MXN100";
"1918-04";"M0";"ZAR1";
"1918-04";"M0";"JPY100";
"1918-04";"M0";"AUD1";
"1918-04";"M0";"CNY100";
"1918-04";"M0";"HKD100";
"1918-04";"M0";"KRW100";
"1918-04";"M0";"MYR100";
"1918-04";"M0";"NZD1";
"1918-04";"M0";"SGD1";
"1918-04";"M0";"THB100";
"1918-05";"M0";"EUR1";
"1918-05";"M0";"GBP1";"19.447"
"1918-05";"M0";"DKK100";
"1918-05";"M0";"NOK100";
"1918-05";"M0";"CZK100";
"1918-05";"M0";"HUF100";
"1918-05";"M0";"PLN100";
"1918-05";"M0";"RUB1";
"1918-05";"M0";"SEK100";
"1918-05";"M0";"TRY100";
"1918-05";"M0";"USD1";"4.082"
"1918-05";"M0";"CAD1";
"1918-05";"M0";"ARS1";
"1918-05";"M0";"BRL100";
"1918-05";"M0";"MXN100";
"1918-05";"M0";"ZAR1";
"1918-05";"M0";"JPY100";
"1918-05";"M0";"AUD1";
"1918-05";"M0";"CNY100";
"1918-05";"M0";"HKD100";
"1918-05";"M0";"KRW100";
"1918-05";"M0";"MYR100";
"1918-05";"M0";"NZD1";
"1918-05";"M0";"SGD1";
"1918-05";"M0";"THB100";
"1918-06";"M0";"EUR1";
"1918-06";"M0";"GBP1";"18.807"
"1918-06";"M0";"DKK100";
"1918-06";"M0";"NOK100";
"1918-06";"M0";"CZK100";
"1918-06";"M0";"HUF100";
"1918-06";"M0";"PLN100";
"1918-06";"M0";"RUB1";
"1918-06";"M0";"SEK100";
"1918-06";"M0";"TRY100";
"1918-06";"M0";"USD1";"3.943"
"1918-06";"M0";"CAD1";
"1918-06";"M0";"ARS1";
"1918-06";"M0";"BRL100";
"1918-06";"M0";"MXN100";
"1918-06";"M0";"ZAR1";
"1918-06";"M0";"JPY100";
"1918-06";"M0";"AUD1";
"1918-06";"M0";"CNY100";
"1918-06";"M0";"HKD100";
"1918-06";"M0";"KRW100";
"1918-06";"M0";"MYR100";
"1918-06";"M0";"NZD1";
"1918-06";"M0";"SGD1";
"1918-06";"M0";"THB100";
"1918-07";"M0";"EUR1";
"1918-07";"M0";"GBP1";"18.817"
"1918-07";"M0";"DKK100";
"1918-07";"M0";"NOK100";
"1918-07";"M0";"CZK100";
"1918-07";"M0";"HUF100";
"1918-07";"M0";"PLN100";
"1918-07";"M0";"RUB1";
"1918-07";"M0";"SEK100";
"1918-07";"M0";"TRY100";
"1918-07";"M0";"USD1";"3.945"
"1918-07";"M0";"CAD1";
"1918-07";"M0";"ARS1";
"1918-07";"M0";"BRL100";
"1918-07";"M0";"MXN100";
"1918-07";"M0";"ZAR1";
"1918-07";"M0";"JPY100";
"1918-07";"M0";"AUD1";
"1918-07";"M0";"CNY100";
"1918-07";"M0";"HKD100";
"1918-07";"M0";"KRW100";
"1918-07";"M0";"MYR100";
"1918-07";"M0";"NZD1";
"1918-07";"M0";"SGD1";
"1918-07";"M0";"THB100";
"1918-08";"M0";"EUR1";
"1918-08";"M0";"GBP1";"19.437"
"1918-08";"M0";"DKK100";
"1918-08";"M0";"NOK100";
"1918-08";"M0";"CZK100";
"1918-08";"M0";"HUF100";
"1918-08";"M0";"PLN100";
"1918-08";"M0";"RUB1";
"1918-08";"M0";"SEK100";
"1918-08";"M0";"TRY100";
"1918-08";"M0";"USD1";"4.081"
"1918-08";"M0";"CAD1";
"1918-08";"M0";"ARS1";
"1918-08";"M0";"BRL100";
"1918-08";"M0";"MXN100";
"1918-08";"M0";"ZAR1";
"1918-08";"M0";"JPY100";
"1918-08";"M0";"AUD1";
"1918-08";"M0";"CNY100";
"1918-08";"M0";"HKD100";
"1918-08";"M0";"KRW100";
"1918-08";"M0";"MYR100";
"1918-08";"M0";"NZD1";
"1918-08";"M0";"SGD1";
"1918-08";"M0";"THB100";
"1918-09";"M0";"EUR1";
"1918-09";"M0";"GBP1";"21.127"
"1918-09";"M0";"DKK100";
"1918-09";"M0";"NOK100";
"1918-09";"M0";"CZK100";
"1918-09";"M0";"HUF100";
"1918-09";"M0";"PLN100";
"1918-09";"M0";"RUB1";
"1918-09";"M0";"SEK100";
"1918-09";"M0";"TRY100";
"1918-09";"M0";"USD1";"4.432"
"1918-09";"M0";"CAD1";
"1918-09";"M0";"ARS1";
"1918-09";"M0";"BRL100";
"1918-09";"M0";"MXN100";
"1918-09";"M0";"ZAR1";
"1918-09";"M0";"JPY100";
"1918-09";"M0";"AUD1";
"1918-09";"M0";"CNY100";
"1918-09";"M0";"HKD100";
"1918-09";"M0";"KRW100";
"1918-09";"M0";"MYR100";
"1918-09";"M0";"NZD1";
"1918-09";"M0";"SGD1";
"1918-09";"M0";"THB100";
"1918-10";"M0";"EUR1";
"1918-10";"M0";"GBP1";"23.165"
"1918-10";"M0";"DKK100";
"1918-10";"M0";"NOK100";
"1918-10";"M0";"CZK100";
"1918-10";"M0";"HUF100";
"1918-10";"M0";"PLN100";
"1918-10";"M0";"RUB1";
"1918-10";"M0";"SEK100";
"1918-10";"M0";"TRY100";
"1918-10";"M0";"USD1";"4.86"
"1918-10";"M0";"CAD1";
"1918-10";"M0";"ARS1";
"1918-10";"M0";"BRL100";
"1918-10";"M0";"MXN100";
"1918-10";"M0";"ZAR1";
"1918-10";"M0";"JPY100";
"1918-10";"M0";"AUD1";
"1918-10";"M0";"CNY100";
"1918-10";"M0";"HKD100";
"1918-10";"M0";"KRW100";
"1918-10";"M0";"MYR100";
"1918-10";"M0";"NZD1";
"1918-10";"M0";"SGD1";
"1918-10";"M0";"THB100";
"1918-11";"M0";"EUR1";
"1918-11";"M0";"GBP1";"23.55"
"1918-11";"M0";"DKK100";
"1918-11";"M0";"NOK100";
"1918-11";"M0";"CZK100";
"1918-11";"M0";"HUF100";
"1918-11";"M0";"PLN100";
"1918-11";"M0";"RUB1";
"1918-11";"M0";"SEK100";
"1918-11";"M0";"TRY100";
"1918-11";"M0";"USD1";"4.942"
"1918-11";"M0";"CAD1";
"1918-11";"M0";"ARS1";
"1918-11";"M0";"BRL100";
"1918-11";"M0";"MXN100";
"1918-11";"M0";"ZAR1";
"1918-11";"M0";"JPY100";
"1918-11";"M0";"AUD1";
"1918-11";"M0";"CNY100";
"1918-11";"M0";"HKD100";
"1918-11";"M0";"KRW100";
"1918-11";"M0";"MYR100";
"1918-11";"M0";"NZD1";
"1918-11";"M0";"SGD1";
"1918-11";"M0";"THB100";
"1918-12";"M0";"EUR1";
"1918-12";"M0";"GBP1";"23.1"
"1918-12";"M0";"DKK100";
"1918-12";"M0";"NOK100";
"1918-12";"M0";"CZK100";
"1918-12";"M0";"HUF100";
"1918-12";"M0";"PLN100";
"1918-12";"M0";"RUB1";
"1918-12";"M0";"SEK100";
"1918-12";"M0";"TRY100";
"1918-12";"M0";"USD1";"4.846"
"1918-12";"M0";"CAD1";
"1918-12";"M0";"ARS1";
"1918-12";"M0";"BRL100";
"1918-12";"M0";"MXN100";
"1918-12";"M0";"ZAR1";
"1918-12";"M0";"JPY100";
"1918-12";"M0";"AUD1";
"1918-12";"M0";"CNY100";
"1918-12";"M0";"HKD100";
"1918-12";"M0";"KRW100";
"1918-12";"M0";"MYR100";
"1918-12";"M0";"NZD1";
"1918-12";"M0";"SGD1";
"1918-12";"M0";"THB100";
"1919-01";"M0";"EUR1";
"1919-01";"M0";"GBP1";"23.112"
"1919-01";"M0";"DKK100";
"1919-01";"M0";"NOK100";
"1919-01";"M0";"CZK100";
"1919-01";"M0";"HUF100";
"1919-01";"M0";"PLN100";
"1919-01";"M0";"RUB1";
"1919-01";"M0";"SEK100";
"1919-01";"M0";"TRY100";
"1919-01";"M0";"USD1";"4.85"
"1919-01";"M0";"CAD1";
"1919-01";"M0";"ARS1";
"1919-01";"M0";"BRL100";
"1919-01";"M0";"MXN100";
"1919-01";"M0";"ZAR1";
"1919-01";"M0";"JPY100";
"1919-01";"M0";"AUD1";
"1919-01";"M0";"CNY100";
"1919-01";"M0";"HKD100";
"1919-01";"M0";"KRW100";
"1919-01";"M0";"MYR100";
"1919-01";"M0";"NZD1";
"1919-01";"M0";"SGD1";
"1919-01";"M0";"THB100";
"1919-02";"M0";"EUR1";
"1919-02";"M0";"GBP1";"23.202"
"1919-02";"M0";"DKK100";
"1919-02";"M0";"NOK100";
"1919-02";"M0";"CZK100";
"1919-02";"M0";"HUF100";
"1919-02";"M0";"PLN100";
"1919-02";"M0";"RUB1";
"1919-02";"M0";"SEK100";
"1919-02";"M0";"TRY100";
"1919-02";"M0";"USD1";"4.869"
"1919-02";"M0";"CAD1";
"1919-02";"M0";"ARS1";
"1919-02";"M0";"BRL100";
"1919-02";"M0";"MXN100";
"1919-02";"M0";"ZAR1";
"1919-02";"M0";"JPY100";
"1919-02";"M0";"AUD1";
"1919-02";"M0";"CNY100";
"1919-02";"M0";"HKD100";
"1919-02";"M0";"KRW100";
"1919-02";"M0";"MYR100";
"1919-02";"M0";"NZD1";
"1919-02";"M0";"SGD1";
"1919-02";"M0";"THB100";
"1919-03";"M0";"EUR1";
"1919-03";"M0";"GBP1";"23.095"
"1919-03";"M0";"DKK100";
"1919-03";"M0";"NOK100";
"1919-03";"M0";"CZK100";
"1919-03";"M0";"HUF100";
"1919-03";"M0";"PLN100";
"1919-03";"M0";"RUB1";
"1919-03";"M0";"SEK100";
"1919-03";"M0";"TRY100";
"1919-03";"M0";"USD1";"4.897"
"1919-03";"M0";"CAD1";
"1919-03";"M0";"ARS1";
"1919-03";"M0";"BRL100";
"1919-03";"M0";"MXN100";
"1919-03";"M0";"ZAR1";
"1919-03";"M0";"JPY100";
"1919-03";"M0";"AUD1";
"1919-03";"M0";"CNY100";
"1919-03";"M0";"HKD100";
"1919-03";"M0";"KRW100";
"1919-03";"M0";"MYR100";
"1919-03";"M0";"NZD1";
"1919-03";"M0";"SGD1";
"1919-03";"M0";"THB100";
"1919-04";"M0";"EUR1";
"1919-04";"M0";"GBP1";"23.032"
"1919-04";"M0";"DKK100";
"1919-04";"M0";"NOK100";
"1919-04";"M0";"CZK100";
"1919-04";"M0";"HUF100";
"1919-04";"M0";"PLN100";
"1919-04";"M0";"RUB1";
"1919-04";"M0";"SEK100";
"1919-04";"M0";"TRY100";
"1919-04";"M0";"USD1";"4.946"
"1919-04";"M0";"CAD1";
"1919-04";"M0";"ARS1";
"1919-04";"M0";"BRL100";
"1919-04";"M0";"MXN100";
"1919-04";"M0";"ZAR1";
"1919-04";"M0";"JPY100";
"1919-04";"M0";"AUD1";
"1919-04";"M0";"CNY100";
"1919-04";"M0";"HKD100";
"1919-04";"M0";"KRW100";
"1919-04";"M0";"MYR100";
"1919-04";"M0";"NZD1";
"1919-04";"M0";"SGD1";
"1919-04";"M0";"THB100";
"1919-05";"M0";"EUR1";
"1919-05";"M0";"GBP1";"23.507"
"1919-05";"M0";"DKK100";
"1919-05";"M0";"NOK100";
"1919-05";"M0";"CZK100";
"1919-05";"M0";"HUF100";
"1919-05";"M0";"PLN100";
"1919-05";"M0";"RUB1";
"1919-05";"M0";"SEK100";
"1919-05";"M0";"TRY100";
"1919-05";"M0";"USD1";"5.029"
"1919-05";"M0";"CAD1";
"1919-05";"M0";"ARS1";
"1919-05";"M0";"BRL100";
"1919-05";"M0";"MXN100";
"1919-05";"M0";"ZAR1";
"1919-05";"M0";"JPY100";
"1919-05";"M0";"AUD1";
"1919-05";"M0";"CNY100";
"1919-05";"M0";"HKD100";
"1919-05";"M0";"KRW100";
"1919-05";"M0";"MYR100";
"1919-05";"M0";"NZD1";
"1919-05";"M0";"SGD1";
"1919-05";"M0";"THB100";
"1919-06";"M0";"EUR1";
"1919-06";"M0";"GBP1";"24.6"
"1919-06";"M0";"DKK100";
"1919-06";"M0";"NOK100";
"1919-06";"M0";"CZK100";
"1919-06";"M0";"HUF100";
"1919-06";"M0";"PLN100";
"1919-06";"M0";"RUB1";
"1919-06";"M0";"SEK100";
"1919-06";"M0";"TRY100";
"1919-06";"M0";"USD1";"5.306"
"1919-06";"M0";"CAD1";
"1919-06";"M0";"ARS1";
"1919-06";"M0";"BRL100";
"1919-06";"M0";"MXN100";
"1919-06";"M0";"ZAR1";
"1919-06";"M0";"JPY100";
"1919-06";"M0";"AUD1";
"1919-06";"M0";"CNY100";
"1919-06";"M0";"HKD100";
"1919-06";"M0";"KRW100";
"1919-06";"M0";"MYR100";
"1919-06";"M0";"NZD1";
"1919-06";"M0";"SGD1";
"1919-06";"M0";"THB100";
"1919-07";"M0";"EUR1";
"1919-07";"M0";"GBP1";"24.822"
"1919-07";"M0";"DKK100";
"1919-07";"M0";"NOK100";
"1919-07";"M0";"CZK100";
"1919-07";"M0";"HUF100";
"1919-07";"M0";"PLN100";
"1919-07";"M0";"RUB1";
"1919-07";"M0";"SEK100";
"1919-07";"M0";"TRY100";
"1919-07";"M0";"USD1";"5.54"
"1919-07";"M0";"CAD1";
"1919-07";"M0";"ARS1";
"1919-07";"M0";"BRL100";
"1919-07";"M0";"MXN100";
"1919-07";"M0";"ZAR1";
"1919-07";"M0";"JPY100";
"1919-07";"M0";"AUD1";
"1919-07";"M0";"CNY100";
"1919-07";"M0";"HKD100";
"1919-07";"M0";"KRW100";
"1919-07";"M0";"MYR100";
"1919-07";"M0";"NZD1";
"1919-07";"M0";"SGD1";
"1919-07";"M0";"THB100";
"1919-08";"M0";"EUR1";
"1919-08";"M0";"GBP1";"24.152"
"1919-08";"M0";"DKK100";
"1919-08";"M0";"NOK100";
"1919-08";"M0";"CZK100";
"1919-08";"M0";"HUF100";
"1919-08";"M0";"PLN100";
"1919-08";"M0";"RUB1";
"1919-08";"M0";"SEK100";
"1919-08";"M0";"TRY100";
"1919-08";"M0";"USD1";"5.626"
"1919-08";"M0";"CAD1";
"1919-08";"M0";"ARS1";
"1919-08";"M0";"BRL100";
"1919-08";"M0";"MXN100";
"1919-08";"M0";"ZAR1";
"1919-08";"M0";"JPY100";
"1919-08";"M0";"AUD1";
"1919-08";"M0";"CNY100";
"1919-08";"M0";"HKD100";
"1919-08";"M0";"KRW100";
"1919-08";"M0";"MYR100";
"1919-08";"M0";"NZD1";
"1919-08";"M0";"SGD1";
"1919-08";"M0";"THB100";
"1919-09";"M0";"EUR1";
"1919-09";"M0";"GBP1";"23.407"
"1919-09";"M0";"DKK100";
"1919-09";"M0";"NOK100";
"1919-09";"M0";"CZK100";
"1919-09";"M0";"HUF100";
"1919-09";"M0";"PLN100";
"1919-09";"M0";"RUB1";
"1919-09";"M0";"SEK100";
"1919-09";"M0";"TRY100";
"1919-09";"M0";"USD1";"5.585"
"1919-09";"M0";"CAD1";
"1919-09";"M0";"ARS1";
"1919-09";"M0";"BRL100";
"1919-09";"M0";"MXN100";
"1919-09";"M0";"ZAR1";
"1919-09";"M0";"JPY100";
"1919-09";"M0";"AUD1";
"1919-09";"M0";"CNY100";
"1919-09";"M0";"HKD100";
"1919-09";"M0";"KRW100";
"1919-09";"M0";"MYR100";
"1919-09";"M0";"NZD1";
"1919-09";"M0";"SGD1";
"1919-09";"M0";"THB100";
"1919-10";"M0";"EUR1";
"1919-10";"M0";"GBP1";"23.42"
"1919-10";"M0";"DKK100";
"1919-10";"M0";"NOK100";
"1919-10";"M0";"CZK100";
"1919-10";"M0";"HUF100";
"1919-10";"M0";"PLN100";
"1919-10";"M0";"RUB1";
"1919-10";"M0";"SEK100";
"1919-10";"M0";"TRY100";
"1919-10";"M0";"USD1";"5.575"
"1919-10";"M0";"CAD1";
"1919-10";"M0";"ARS1";
"1919-10";"M0";"BRL100";
"1919-10";"M0";"MXN100";
"1919-10";"M0";"ZAR1";
"1919-10";"M0";"JPY100";
"1919-10";"M0";"AUD1";
"1919-10";"M0";"CNY100";
"1919-10";"M0";"HKD100";
"1919-10";"M0";"KRW100";
"1919-10";"M0";"MYR100";
"1919-10";"M0";"NZD1";
"1919-10";"M0";"SGD1";
"1919-10";"M0";"THB100";
"1919-11";"M0";"EUR1";
"1919-11";"M0";"GBP1";"22.685"
"1919-11";"M0";"DKK100";
"1919-11";"M0";"NOK100";
"1919-11";"M0";"CZK100";
"1919-11";"M0";"HUF100";
"1919-11";"M0";"PLN100";
"1919-11";"M0";"RUB1";
"1919-11";"M0";"SEK100";
"1919-11";"M0";"TRY100";
"1919-11";"M0";"USD1";"5.503"
"1919-11";"M0";"CAD1";
"1919-11";"M0";"ARS1";
"1919-11";"M0";"BRL100";
"1919-11";"M0";"MXN100";
"1919-11";"M0";"ZAR1";
"1919-11";"M0";"JPY100";
"1919-11";"M0";"AUD1";
"1919-11";"M0";"CNY100";
"1919-11";"M0";"HKD100";
"1919-11";"M0";"KRW100";
"1919-11";"M0";"MYR100";
"1919-11";"M0";"NZD1";
"1919-11";"M0";"SGD1";
"1919-11";"M0";"THB100";
"1919-12";"M0";"EUR1";
"1919-12";"M0";"GBP1";"20.665"
"1919-12";"M0";"DKK100";
"1919-12";"M0";"NOK100";
"1919-12";"M0";"CZK100";
"1919-12";"M0";"HUF100";
"1919-12";"M0";"PLN100";
"1919-12";"M0";"RUB1";
"1919-12";"M0";"SEK100";
"1919-12";"M0";"TRY100";
"1919-12";"M0";"USD1";"5.383"
"1919-12";"M0";"CAD1";
"1919-12";"M0";"ARS1";
"1919-12";"M0";"BRL100";
"1919-12";"M0";"MXN100";
"1919-12";"M0";"ZAR1";
"1919-12";"M0";"JPY100";
"1919-12";"M0";"AUD1";
"1919-12";"M0";"CNY100";
"1919-12";"M0";"HKD100";
"1919-12";"M0";"KRW100";
"1919-12";"M0";"MYR100";
"1919-12";"M0";"NZD1";
"1919-12";"M0";"SGD1";
"1919-12";"M0";"THB100";
"1920-01";"M0";"EUR1";
"1920-01";"M0";"GBP1";"20.59"
"1920-01";"M0";"DKK100";
"1920-01";"M0";"NOK100";
"1920-01";"M0";"CZK100";
"1920-01";"M0";"HUF100";
"1920-01";"M0";"PLN100";
"1920-01";"M0";"RUB1";
"1920-01";"M0";"SEK100";
"1920-01";"M0";"TRY100";
"1920-01";"M0";"USD1";"5.564"
"1920-01";"M0";"CAD1";
"1920-01";"M0";"ARS1";
"1920-01";"M0";"BRL100";
"1920-01";"M0";"MXN100";
"1920-01";"M0";"ZAR1";
"1920-01";"M0";"JPY100";
"1920-01";"M0";"AUD1";
"1920-01";"M0";"CNY100";
